topological_four_genus,determinant,0.025110782865583457,0.016118200134318333,c,2971,-1,-1,N
longitude_length,tunnel_number,0.7331730769230769,0.726032315978456,c,2778,-1,-1,N
longitude_length,arc_index,0.49310872894333846,0.43265031911320123,c,2970,-1,-1,N
fibered,crosscap_number,0.35793357933579334,0.3735440931780366,c,2404,-1,-1,N
l_space,unknotting_number,0.6464354527938343,0.6577355229040622,c,2313,-1,-1,N
longitude_length,arf_invariant,0.5236664162283997,0.5075579442391669,c,2970,-1,-1,N
topological_four_genus,width,0.8698315467075038,0.8712871287128713,c,2924,-1,-1,N
quasi_alternating,braid_index,0.4690781796966161,0.47649429147078576,c,1908,-1,-1,N
quasi_alternating,three_genus,0.4067415730337079,0.4785090664875756,c,1908,-1,-1,N
volume,turaev_genus,0.6274809160305344,0.6271588215374195,c,2952,-1,-1,N
almost_alternating,crosscap_number,0.4483906770255272,0.3735440931780366,c,2037,-1,-1,N
ozsvath_szabo_tau_invariant,unknotting_number,0.7707930367504836,0.6577355229040622,c,2314,-1,-1,N
meridian_length,tunnel_number,0.783676703645008,0.726032315978456,c,2778,-1,-1,N
signature,determinant,0.032046613255644577,0.016118200134318333,c,2978,-1,-1,N
meridian_length,arc_index,0.42348484848484846,0.43265031911320123,c,2970,-1,-1,N
positive_braid,braid_index,0.4655810510732791,0.47649429147078576,c,2977,-1,-1,N
meridian_length,arf_invariant,0.5098187311178247,0.5075579442391669,c,2970,-1,-1,N
signature,width,0.8755690440060698,0.8712871287128713,c,2929,-1,-1,N
adequate,crosscap_number,0.44405997693194926,0.3735440931780366,c,1851,-1,-1,N
positive_braid,three_genus,0.48084147257700977,0.4785090664875756,c,2977,-1,-1,N
alternating,turaev_genus,0.9977561705310396,0.6271588215374195,c,2953,-1,-1,N
rasmussen_invariant,unknotting_number,0.7546071774975752,0.6577355229040622,c,2313,-1,-1,N
volume,tunnel_number,0.7890127388535032,0.726032315978456,c,2785,-1,-1,N
quasi_alternating,crosscap_number,0.43364928909952605,0.3735440931780366,c,1907,-1,-1,N
volume,arc_index,0.5068912710566615,0.43265031911320123,c,2977,-1,-1,N
volume,arf_invariant,0.5018953752843063,0.5075579442391669,c,2977,-1,-1,N
epsilon,width,0.8709428129829985,0.8712871287128713,c,2929,-1,-1,N
positive,braid_index,0.479483282674772,0.47649429147078576,c,2970,-1,-1,N
epsilon,determinant,0.025454545454545455,0.016118200134318333,c,2977,-1,-1,N
positive,three_genus,0.4878048780487805,0.4785090664875756,c,2970,-1,-1,N
longitude_length,unknotting_number,0.6906820365033621,0.6577355229040622,c,2306,-1,-1,N
fibered,turaev_genus,0.6349809885931559,0.6271588215374195,c,2952,-1,-1,N
alternating,tunnel_number,0.7406819984139572,0.726032315978456,c,2785,-1,-1,N
positive_braid,crosscap_number,0.38011152416356875,0.3735440931780366,c,2404,-1,-1,N
alternating,arc_index,0.6258401792382375,0.43265031911320123,c,2977,-1,-1,N
alternating,arf_invariant,0.47861965491372843,0.5075579442391669,c,2977,-1,-1,N
l_space,width,0.8706240487062404,0.8712871287128713,c,2929,-1,-1,N
strongly_quasipositive,braid_index,0.484984984984985,0.47649429147078576,c,2977,-1,-1,N
meridian_length,unknotting_number,0.6663461538461538,0.6577355229040622,c,2306,-1,-1,N
strongly_quasipositive,three_genus,0.47216035634743875,0.4785090664875756,c,2977,-1,-1,N
almost_alternating,turaev_genus,1.0,0.6271588215374195,c,2089,-1,-1,N
positive,crosscap_number,0.3504193849021435,0.3735440931780366,c,2399,-1,-1,N
l_space,determinant,0.01312910284463895,0.016118200134318333,c,2977,-1,-1,N
fibered,tunnel_number,0.7252396166134185,0.726032315978456,c,2785,-1,-1,N
adequate,turaev_genus,1.0,0.6271588215374195,c,1852,-1,-1,N
volume,unknotting_number,0.666988416988417,0.6577355229040622,c,2313,-1,-1,N
fibered,arc_index,0.4421613394216134,0.43265031911320123,c,2977,-1,-1,N
fibered,arf_invariant,0.5203619909502263,0.5075579442391669,c,2977,-1,-1,N
quasipositive,braid_index,0.49814126394052044,0.47649429147078576,c,2975,-1,-1,N
ozsvath_szabo_tau_invariant,width,0.8749040675364543,0.8712871287128713,c,2929,-1,-1,N
quasipositive,three_genus,0.4876219054763691,0.4785090664875756,c,2975,-1,-1,N
almost_alternating,tunnel_number,0.6908690869086909,0.726032315978456,c,2047,-1,-1,N
strongly_quasipositive,crosscap_number,0.3656716417910448,0.3735440931780366,c,2404,-1,-1,N
quasi_alternating,turaev_genus,0.9766081871345029,0.6271588215374195,c,1908,-1,-1,N
almost_alternating,arc_index,0.694206008583691,0.43265031911320123,c,2088,-1,-1,N
alternating,unknotting_number,0.6657004830917874,0.6577355229040622,c,2314,-1,-1,N
almost_alternating,arf_invariant,0.4883474576271186,0.5075579442391669,c,2088,-1,-1,N
ozsvath_szabo_tau_invariant,determinant,0.023255813953488372,0.016118200134318333,c,2978,-1,-1,N
arc_index,morse_novikov_number,0.7696551724137931,0.775840597758406,c,1606,-1,-1,N
adequate,tunnel_number,0.6622114216281896,0.726032315978456,c,1851,-1,-1,N
rasmussen_invariant,width,0.8606620477290223,0.8712871287128713,c,2929,-1,-1,N
adequate,arc_index,0.698780487804878,0.43265031911320123,c,1851,-1,-1,N
adequate,arf_invariant,0.5072289156626506,0.5075579442391669,c,1851,-1,-1,N
braid_index,morse_novikov_number,0.8328651685393258,0.775840597758406,c,1606,-1,-1,N
positive_braid,turaev_genus,0.6394453004622496,0.6271588215374195,c,2952,-1,-1,N
fibered,unknotting_number,0.6583732057416268,0.6577355229040622,c,2313,-1,-1,N
quasi_alternating,tunnel_number,0.6712485681557846,0.726032315978456,c,1907,-1,-1,N
quasi_alternating,arc_index,0.6937573616018846,0.43265031911320123,c,1907,-1,-1,N
longitude_length,width,0.880517503805175,0.8712871287128713,c,2922,-1,-1,N
rasmussen_invariant,determinant,0.026053639846743294,0.016118200134318333,c,2977,-1,-1,N
quasi_alternating,arf_invariant,0.5111111111111111,0.5075579442391669,c,1907,-1,-1,N
almost_alternating,unknotting_number,0.688715953307393,0.6577355229040622,c,1751,-1,-1,N
bridge_index,morse_novikov_number,0.8976486860304288,0.775840597758406,c,1606,-1,-1,N
positive,turaev_genus,0.622839969947408,0.6271588215374195,c,2945,-1,-1,N
positive_braid,tunnel_number,0.7256916996047431,0.726032315978456,c,2785,-1,-1,N
adequate,unknotting_number,0.7165932452276065,0.6577355229040622,c,1552,-1,-1,N
crosscap_number,morse_novikov_number,0.7327731092436974,0.775840597758406,c,1310,-1,-1,N
positive_braid,arc_index,0.4194018964259664,0.43265031911320123,c,2977,-1,-1,N
positive_braid,arf_invariant,0.508588498879761,0.5075579442391669,c,2977,-1,-1,N
meridian_length,width,0.8686244204018547,0.8712871287128713,c,2922,-1,-1,N
quasi_alternating,unknotting_number,0.7076502732240437,0.6577355229040622,c,1607,-1,-1,N
determinant,morse_novikov_number,0.773224043715847,0.775840597758406,c,1606,-1,-1,N
strongly_quasipositive,turaev_genus,0.6263982102908278,0.6271588215374195,c,2952,-1,-1,N
positive,tunnel_number,0.7320724980299448,0.726032315978456,c,2779,-1,-1,N
longitude_length,determinant,0.03240391861341371,0.016118200134318333,c,2970,-1,-1,N
three_genus,morse_novikov_number,0.8464730290456431,0.775840597758406,c,1606,-1,-1,N
positive,arc_index,0.4262295081967213,0.43265031911320123,c,2970,-1,-1,N
positive_braid,unknotting_number,0.6470588235294118,0.6577355229040622,c,2313,-1,-1,N
positive,arf_invariant,0.5,0.5075579442391669,c,2970,-1,-1,N
volume,width,0.8823076923076923,0.8712871287128713,c,2929,-1,-1,N
strongly_quasipositive,tunnel_number,0.718923198733175,0.726032315978456,c,2785,-1,-1,N
quasipositive,turaev_genus,0.6727410782080486,0.6271588215374195,c,2950,-1,-1,N
tunnel_number,morse_novikov_number,0.8219584569732937,0.775840597758406,c,1503,-1,-1,N
meridian_length,determinant,0.01340282948622487,0.016118200134318333,c,2970,-1,-1,N
positive,unknotting_number,0.691333982473223,0.6577355229040622,c,2306,-1,-1,N
strongly_quasipositive,arc_index,0.43617021276595747,0.43265031911320123,c,2977,-1,-1,N
alternating,width,0.8747186796699175,0.8712871287128713,c,2929,-1,-1,N
strongly_quasipositive,arf_invariant,0.5064540622627183,0.5075579442391669,c,2977,-1,-1,N
turaev_genus,morse_novikov_number,0.7966339410939691,0.775840597758406,c,1588,-1,-1,N
arc_index,unknotting_number,0.6570605187319885,0.6577355229040622,c,2313,-1,-1,N
quasipositive,tunnel_number,0.720421393841167,0.726032315978456,c,2783,-1,-1,N
strongly_quasipositive,unknotting_number,0.696360153256705,0.6577355229040622,c,2313,-1,-1,N
unknotting_number,morse_novikov_number,0.7578253706754531,0.775840597758406,c,1322,-1,-1,N
quasipositive,arc_index,0.45752608047690013,0.43265031911320123,c,2975,-1,-1,N
braid_index,unknotting_number,0.661244019138756,0.6577355229040622,c,2314,-1,-1,N
quasipositive,arf_invariant,0.5134730538922155,0.5075579442391669,c,2975,-1,-1,N
fibered,width,0.8627156789197299,0.8712871287128713,c,2929,-1,-1,N
volume,determinant,0.023325808878856283,0.016118200134318333,c,2977,-1,-1,N
width,morse_novikov_number,0.9132867132867133,0.775840597758406,c,1582,-1,-1,N
arc_index,turaev_genus,0.9228441754916793,0.6271588215374195,c,2952,-1,-1,N
quasipositive,unknotting_number,0.6573359073359073,0.6577355229040622,c,2312,-1,-1,N
almost_alternating,width,0.8151351351351351,0.8712871287128713,c,2066,-1,-1,N
arf_invariant,morse_novikov_number,0.7840909090909091,0.775840597758406,c,1606,-1,-1,N
arc_index,braid_index,0.5063765941485371,0.47649429147078576,c,2977,-1,-1,N
bridge_index,unknotting_number,0.6553398058252428,0.6577355229040622,c,2314,-1,-1,N
braid_index,turaev_genus,0.6292307692307693,0.6271588215374195,c,2953,-1,-1,N
arc_index,width,0.8775356874530428,0.8712871287128713,c,2929,-1,-1,N
alternating,determinant,0.013363028953229399,0.016118200134318333,c,2978,-1,-1,N
adequate,width,0.7975903614457831,0.8712871287128713,c,1829,-1,-1,N
crosscap_number,unknotting_number,0.6536697247706422,0.6577355229040622,c,1957,-1,-1,N
quasi_alternating,width,0.8056872037914692,0.8712871287128713,c,1885,-1,-1,N
bridge_index,braid_index,0.4966190833959429,0.47649429147078576,c,2978,-1,-1,N
braid_index,width,0.8745304282494365,0.8712871287128713,c,2929,-1,-1,N
determinant,unknotting_number,0.6532180595581172,0.6577355229040622,c,2314,-1,-1,N
bridge_index,turaev_genus,0.6380597014925373,0.6271588215374195,c,2953,-1,-1,N
fibered,determinant,0.011094674556213017,0.016118200134318333,c,2977,-1,-1,N
